bay_id,st_marker_id,status,location,lat,lon
5181,C8014,Present,"(-37.8104973591922, 144.95237496213275)",-37.8104973591922,144.95237496213275
3837,C5550,Unoccupied,"(-37.806584304655956, 144.9540451198374)",-37.806584304655956,144.9540451198374
5434,11820E,Unoccupied,"(-37.81363153916266, 144.97780476785806)",-37.81363153916266,144.97780476785806
687,350E,Unoccupied,"(-37.813708960965684, 144.97144303945288)",-37.813708960965684,144.97144303945288
4391,C7216,Unoccupied,"(-37.80771698319124, 144.95259512342693)",-37.80771698319124,144.95259512342693
3808,C5452,Present,"(-37.8075195968963, 144.95446934643988)",-37.8075195968963,144.95446934643988
5788,12504N,Unoccupied,"(-37.81521909309631, 144.97554937880915)",-37.81521909309631,144.97554937880915
5514,11961W,Unoccupied,"(-37.814788281680734, 144.9826884775059)",-37.814788281680734,144.9826884775059
5555,12043W,Present,"(-37.81251654925538, 144.98307550096695)",-37.81251654925538,144.98307550096695
6856,14072E,Present,"(-37.79571993686761, 144.9582596874708)",-37.79571993686761,144.9582596874708
4568,8009W,Present,"(-37.82996578003043, 144.96913060783615)",-37.82996578003043,144.96913060783615
4576,8017W,Present,"(-37.829683325935946, 144.9689994431188)",-37.829683325935946,144.9689994431188
5255,11535S,Present,"(-37.81203413070608, 144.95140413555123)",-37.81203413070608,144.95140413555123
3575,7121S,Unoccupied,"(-37.808314705423946, 144.95328919451828)",-37.808314705423946,144.95328919451828
6269,13341W,Present,"(-37.819255136931886, 144.94841503650807)",-37.819255136931886,144.94841503650807
5918,12805S,Present,"(-37.802964315892396, 144.967015734487)",-37.802964315892396,144.967015734487
590,31W,Present,"(-37.81407623475337, 144.97419962048082)",-37.81407623475337,144.97419962048082
5735,12381S,Present,"(-37.81090543560532, 144.9763372024056)",-37.81090543560532,144.9763372024056
6404,13661W,Unoccupied,"(-37.81966575904424, 144.94522467645936)",-37.81966575904424,144.94522467645936
3948,C5864,Present,"(-37.8052387829283, 144.95375936377005)",-37.8052387829283,144.95375936377005
5645,12285S,Unoccupied,"(-37.809758498744884, 144.97693636453994)",-37.809758498744884,144.97693636453994
4281,C6898,Unoccupied,"(-37.80927077090735, 144.95587045729843)",-37.80927077090735,144.95587045729843
3005,5064E,Present,"(-37.80508968150744, 144.95803743823717)",-37.80508968150744,144.95803743823717
6834,14028E,Present,"(-37.79696749144603, 144.95810654581453)",-37.79696749144603,144.95810654581453
6866,14092E,Present,"(-37.79496550908934, 144.95835262068755)",-37.79496550908934,144.95835262068755
3947,C5862,Present,"(-37.80526213247293, 144.95375521844215)",-37.80526213247293,144.95375521844215
3385,6213W,Present,"(-37.806219925728485, 144.9509450356049)",-37.806219925728485,144.9509450356049
3644,7599S,Unoccupied,"(-37.805337957012156, 144.9502833511384)",-37.805337957012156,144.9502833511384
6249,13402E,Present,"(-37.8191396082871, 144.9472770385347)",-37.8191396082871,144.9472770385347
3943,C5854,Present,"(-37.805362842586234, 144.95373722072688)",-37.805362842586234,144.95373722072688
3095,5246E,Present,"(-37.80510084909001, 144.9573328769556)",-37.80510084909001,144.9573328769556
3553,7078N,Unoccupied,"(-37.80873768608281, 144.9538699985423)",-37.80873768608281,144.9538699985423
3903,C5718,Present,"(-37.805359057027225, 144.95523830079958)",-37.805359057027225,144.95523830079958
5884,12901S,Present,"(-37.79851767140652, 144.96497972045887)",-37.79851767140652,144.96497972045887
5530,11993W,Unoccupied,"(-37.813962168570015, 144.98282930629958)",-37.813962168570015,144.98282930629958
6655,13006N,Unoccupied,"(-37.819790702687186, 144.9513515962505)",-37.819790702687186,144.9513515962505
5566,12065W,Present,"(-37.81194665968286, 144.983170719415)",-37.81194665968286,144.983170719415
4326,C6990,Present,"(-37.80927211640835, 144.95621497884622)",-37.80927211640835,144.95621497884622
4915,9337S,Unoccupied,"(-37.829560953674275, 144.96832855350937)",-37.829560953674275,144.96832855350937
3876,C5648,Present,"(-37.80674267759487, 144.95499524308445)",-37.80674267759487,144.95499524308445
1728,2334N,Present,"(-37.81171268847814, 144.9715458485505)",-37.81171268847814,144.9715458485505
3902,C5716,Present,"(-37.805381355513, 144.955234292498)",-37.805381355513,144.955234292498
5864,C9158,Present,"(-37.79844107478208, 144.96510894917088)",-37.79844107478208,144.96510894917088
3125,5292E,Present,"(-37.804434602338674, 144.95746132566774)",-37.804434602338674,144.95746132566774
3695,7658N,Present,"(-37.80497390599611, 144.95688199913383)",-37.80497390599611,144.95688199913383
3107,5264E,Present,"(-37.80481922760674, 144.95738798735076)",-37.80481922760674,144.95738798735076
6888,14223W,Present,"(-37.79581123801188, 144.96469374359344)",-37.79581123801188,144.96469374359344
4982,9413S,Present,"(-37.83006817754067, 144.96657697167876)",-37.83006817754067,144.96657697167876
3593,7327W,Present,"(-37.805600454102276, 144.94922991268214)",-37.805600454102276,144.94922991268214
1458,1736N,Present,"(-37.81465306134851, 144.97306143181544)",-37.81465306134851,144.97306143181544
4999,9431S,Present,"(-37.830162601104306, 144.96625065428879)",-37.830162601104306,144.96625065428879
6259,13422E,Present,"(-37.819869415259575, 144.94805364400952)",-37.819869415259575,144.94805364400952
5411,11782E,Present,"(-37.81114140680296, 144.97555535203242)",-37.81114140680296,144.97555535203242
6897,14241W,Unoccupied,"(-37.79519350800668, 144.96479900110083)",-37.79519350800668,144.96479900110083
5183,C8018,Unoccupied,"(-37.810512238100856, 144.95232317946298)",-37.810512238100856,144.95232317946298
5396,11758E,Present,"(-37.810055420054766, 144.97569936495483)",-37.810055420054766,144.97569936495483
4841,9241S,Present,"(-37.828860615796145, 144.970730489606)",-37.828860615796145,144.970730489606
6889,14225W,Present,"(-37.7957545916718, 144.96470341725473)",-37.7957545916718,144.96470341725473
3602,7337W,Present,"(-37.80541851681704, 144.94924071435915)",-37.80541851681704,144.94924071435915
3872,C5640,Present,"(-37.806866924998914, 144.95497304181424)",-37.806866924998914,144.95497304181424
3636,7588N,Unoccupied,"(-37.80557195843196, 144.95404938442942)",-37.80557195843196,144.95404938442942
3012,5086E,Present,"(-37.804660182853496, 144.95783832325395)",-37.804660182853496,144.95783832325395
3624,7573S,Present,"(-37.80584440198315, 144.9548204611726)",-37.80584440198315,144.9548204611726
3117,5276E,Present,"(-37.8046123214306, 144.95742742122872)",-37.8046123214306,144.95742742122872
3024,5117W,Present,"(-37.80364492811464, 144.957247147068)",-37.80364492811464,144.957247147068
4905,9327S,Unoccupied,"(-37.829516123864686, 144.96848308435517)",-37.829516123864686,144.96848308435517
3025,5119W,Present,"(-37.8035904950043, 144.95722180642406)",-37.8035904950043,144.95722180642406
3889,C5680,Present,"(-37.80634503476773, 144.95506630900354)",-37.80634503476773,144.95506630900354
6855,14070E,Present,"(-37.7957770616452, 144.95825465077104)",-37.7957770616452,144.95825465077104
5875,C9202,Present,"(-37.79848480646727, 144.96551685131993)",-37.79848480646727,144.96551685131993
2691,10200E,Present,"(-37.803528781966094, 144.94963406770725)",-37.803528781966094,144.94963406770725
3085,5226E,Present,"(-37.80532746246461, 144.95728874008057)",-37.80532746246461,144.95728874008057
4123,C6408,Present,"(-37.803657177784935, 144.95102191088802)",-37.803657177784935,144.95102191088802
4121,C6404,Present,"(-37.80370335884251, 144.95101367765076)",-37.80370335884251,144.95101367765076
4901,9323S,Present,"(-37.82949867265479, 144.9685432250867)",-37.82949867265479,144.9685432250867
5926,12813S,Present,"(-37.803042318039786, 144.96772768939778)",-37.803042318039786,144.96772768939778
4118,C6396,Present,"(-37.8037734258926, 144.95100108193583)",-37.8037734258926,144.95100108193583
592,35W,Unoccupied,"(-37.81397605999298, 144.97415302790859)",-37.81397605999298,144.97415302790859
3699,7664N,Unoccupied,"(-37.804927561383764, 144.9565213825119)",-37.804927561383764,144.9565213825119
4312,C6960,Unoccupied,"(-37.80923519004118, 144.95608091232265)",-37.80923519004118,144.95608091232265
4451,C7748,Present,"(-37.803118931583, 144.95022626614318)",-37.803118931583,144.95022626614318
4259,C6850,Present,"(-37.80916763506006, 144.95567953403548)",-37.80916763506006,144.95567953403548
5522,11977W,Unoccupied,"(-37.81437468978826, 144.98275918545454)",-37.81437468978826,144.98275918545454
4434,C7708,Unoccupied,"(-37.80361509973112, 144.95465404772477)",-37.80361509973112,144.95465404772477
6830,14020E,Present,"(-37.79718406662702, 144.95808047333307)",-37.79718406662702,144.95808047333307
3888,C5676,Present,"(-37.80639421251, 144.95505754521946)",-37.80639421251,144.95505754521946
5925,12812N,Present,"(-37.80283193582361, 144.96754488511047)",-37.80283193582361,144.96754488511047
582,14E,Present,"(-37.81463780339543, 144.97467993760546)",-37.81463780339543,144.97467993760546
5865,C9162,Present,"(-37.79844487875489, 144.96514275067392)",-37.79844487875489,144.96514275067392
3874,C5644,Present,"(-37.806793863655486, 144.95498609482)",-37.806793863655486,144.95498609482
4917,9339S,Present,"(-37.8295696721793, 144.96829860997644)",-37.8295696721793,144.96829860997644
5395,11756E,Present,"(-37.81008794662614, 144.9756939864372)",-37.81008794662614,144.9756939864372
6252,13408E,Unoccupied,"(-37.81927228594812, 144.94741784611003)",-37.81927228594812,144.94741784611003
5755,12448N,Present,"(-37.811918144162945, 144.97649484309903)",-37.811918144162945,144.97649484309903
6905,14257W,Present,"(-37.79462773966205, 144.96488239873054)",-37.79462773966205,144.96488239873054
6375,13608E,Present,"(-37.82026048134979, 144.9439810620066)",-37.82026048134979,144.9439810620066
6267,13337W,Present,"(-37.81914482119926, 144.9484106244932)",-37.81914482119926,144.9484106244932
5414,11788E,Present,"(-37.8109708089936, 144.97558487670682)",-37.8109708089936,144.97558487670682
771,C328,Present,"(-37.81449552798777, 144.97167818511426)",-37.81449552798777,144.97167818511426
6904,14255W,Present,"(-37.79479954762094, 144.9648645980057)",-37.79479954762094,144.9648645980057
6359,13520E,Present,"(-37.82161974277983, 144.95048143786)",-37.82161974277983,144.95048143786
5639,12273S,Present,"(-37.809716470230185, 144.9765487760604)",-37.809716470230185,144.9765487760604
757,C268,Unoccupied,"(-37.815266400402436, 144.97203728531213)",-37.815266400402436,144.97203728531213
5538,12009W,Unoccupied,"(-37.81344691044895, 144.98291802866538)",-37.81344691044895,144.98291802866538
4946,9373S,Unoccupied,"(-37.829733569108875, 144.9677335478373)",-37.829733569108875,144.9677335478373
5767,12451S,Unoccupied,"(-37.811998362497285, 144.9761823289095)",-37.811998362497285,144.9761823289095
5673,12321S,Present,"(-37.80996729003229, 144.97885293698462)",-37.80996729003229,144.97885293698462
6890,14227W,Present,"(-37.795697269719135, 144.96471318429107)",-37.795697269719135,144.96471318429107
5866,C9166,Present,"(-37.798448675108475, 144.96517647689)",-37.798448675108475,144.96517647689
3544,7064N,Present,"(-37.80859440745567, 144.95436484864248)",-37.80859440745567,144.95436484864248
3076,5209W,Present,"(-37.80558031124342, 144.95711815566426)",-37.80558031124342,144.95711815566426
6892,14231W,Unoccupied,"(-37.79558350805505, 144.96473230587634)",-37.79558350805505,144.96473230587634
750,C240,Unoccupied,"(-37.81550776897713, 144.9721481886893)",-37.81550776897713,144.9721481886893
5881,12910N,Present,"(-37.79837484550813, 144.96534595918206)",-37.79837484550813,144.96534595918206
4402,C7238,Unoccupied,"(-37.80791180590474, 144.95219403620663)",-37.80791180590474,144.95219403620663
5520,11973W,Unoccupied,"(-37.81447883560203, 144.98274136235005)",-37.81447883560203,144.98274136235005
6860,14080E,Present,"(-37.79531075472312, 144.95831041997258)",-37.79531075472312,144.95831041997258
6854,14068E,Present,"(-37.79582800168442, 144.9582505100721)",-37.79582800168442,144.9582505100721
6861,14082E,Present,"(-37.795252922065444, 144.95831836445433)",-37.795252922065444,144.95831836445433
6385,13633W,Unoccupied,"(-37.82028446568013, 144.94443616711226)",-37.82028446568013,144.94443616711226
5679,12335S,Present,"(-37.81001179316358, 144.97925548474626)",-37.81001179316358,144.97925548474626
5545,12023W,Unoccupied,"(-37.81308415235573, 144.98298085049117)",-37.81308415235573,144.98298085049117
6850,14060E,Unoccupied,"(-37.79615496675042, 144.958207352963)",-37.79615496675042,144.958207352963
6409,13654E,Unoccupied,"(-37.820309011425834, 144.94548647784595)",-37.820309011425834,144.94548647784595
6839,14038E,Present,"(-37.796708928166204, 144.95813826684866)",-37.796708928166204,144.95813826684866
6053,13028N,Unoccupied,"(-37.821218796590344, 144.94410948147316)",-37.821218796590344,144.94410948147316
5763,12443S,Unoccupied,"(-37.811967229561546, 144.97590028800312)",-37.811967229561546,144.97590028800312
5856,C9146,Present,"(-37.79842760088242, 144.96498739150113)",-37.79842760088242,144.96498739150113
3004,5062E,Present,"(-37.80512292678459, 144.95805252500634)",-37.80512292678459,144.95805252500634
3014,5090E,Present,"(-37.804541581068314, 144.95778548313484)",-37.804541581068314,144.95778548313484
4091,C6302,Present,"(-37.80474565400296, 144.95082990373714)",-37.80474565400296,144.95082990373714
5513,11959W,Unoccupied,"(-37.81484011193355, 144.98267969467264)",-37.81484011193355,144.98267969467264
774,C340,Unoccupied,"(-37.81439207107357, 144.97163043963755)",-37.81439207107357,144.97163043963755
764,C300,Present,"(-37.81475903372308, 144.9718005644687)",-37.81475903372308,144.9718005644687
5652,12299S,Unoccupied,"(-37.80981460652456, 144.9774511203496)",-37.80981460652456,144.9774511203496
5640,12275S,Present,"(-37.8097235893397, 144.97661445010306)",-37.8097235893397,144.97661445010306
4249,C6830,Present,"(-37.809366383362786, 144.95564373036325)",-37.809366383362786,144.95564373036325
6065,13052N,Unoccupied,"(-37.82103358014694, 144.94333657731627)",-37.82103358014694,144.94333657731627
594,39W,Present,"(-37.8138762842676, 144.97410673883354)",-37.8138762842676,144.97410673883354
5498,11929W,Unoccupied,"(-37.815611651439795, 144.9825483658929)",-37.815611651439795,144.9825483658929
5525,11983W,Unoccupied,"(-37.814219999526756, 144.982785460789)",-37.814219999526756,144.982785460789
5516,11965W,Unoccupied,"(-37.81468542313297, 144.9827060274131)",-37.81468542313297,144.9827060274131
5897,C9028,Present,"(-37.8028792751374, 144.96709187838132)",-37.8028792751374,144.96709187838132
5552,12037W,Present,"(-37.81272358090266, 144.98304109521604)",-37.81272358090266,144.98304109521604
745,C220,Present,"(-37.815621364479, 144.97220133737656)",-37.815621364479,144.97220133737656
685,342E,Unoccupied,"(-37.81428663426061, 144.97170877481494)",-37.81428663426061,144.97170877481494
3557,7083S,Unoccupied,"(-37.80892288185282, 144.9537490876604)",-37.80892288185282,144.9537490876604
6868,14096E,Present,"(-37.79476701744403, 144.95838014105664)",-37.79476701744403,144.95838014105664
3281,5844E,Unoccupied,"(-37.806552092041514, 144.953558766649)",-37.806552092041514,144.953558766649
4406,C7246,Present,"(-37.807963606598314, 144.9520872066812)",-37.807963606598314,144.9520872066812
5912,C9088,Present,"(-37.80295328839999, 144.96776519274866)",-37.80295328839999,144.96776519274866
3820,C5494,Present,"(-37.80723525042285, 144.9543402966289)",-37.80723525042285,144.9543402966289
5534,12001W,Unoccupied,"(-37.81365261265179, 144.98288282649173)",-37.81365261265179,144.98288282649173
6255,13414E,Unoccupied,"(-37.81940468764746, 144.94755914905892)",-37.81940468764746,144.94755914905892
6870,14100E,Present,"(-37.79465511975867, 144.95839115477256)",-37.79465511975867,144.95839115477256
5873,C9194,Present,"(-37.79847842962775, 144.9654565458578)",-37.79847842962775,144.9654565458578
6428,13683W,Present,"(-37.82051140418841, 144.94609471266074)",-37.82051140418841,144.94609471266074
578,12E,Present,"(-37.814692138905414, 144.97470510781517)",-37.814692138905414,144.97470510781517
5505,11943W,Present,"(-37.81525340642786, 144.9826094509918)",-37.81525340642786,144.9826094509918
5515,11963W,Unoccupied,"(-37.81473680096558, 144.982697261608)",-37.81473680096558,144.982697261608
5510,11953W,Unoccupied,"(-37.81499544968763, 144.98265330166902)",-37.81499544968763,144.98265330166902
4837,9237S,Present,"(-37.82883738825349, 144.97081057796032)",-37.82883738825349,144.97081057796032
5536,12005W,Present,"(-37.81355041343346, 144.98290011748566)",-37.81355041343346,144.98290011748566
5760,12437S,Unoccupied,"(-37.81192834279011, 144.9755427996227)",-37.81192834279011,144.9755427996227
